x,y
0,3.702813148498535
99,3.03666615486145
199,2.8549273014068604
299,3.3019111156463623
399,2.949009895324707
499,2.7427263259887695
599,3.2337191104888916
699,3.476654052734375
799,3.194211959838867
899,2.8553292751312256
999,3.25040864944458
1099,3.130859375
1199,3.057063579559326
1299,3.1096129417419434
1399,3.4542901515960693
1499,3.179368019104004
1599,2.6267004013061523
1699,3.049211025238037
1799,3.1901168823242188
1899,2.9108352661132812
1999,3.6905243396759033
2099,2.737567186355591
2199,2.622243642807007
2299,3.2868478298187256
2399,2.757401466369629
2499,3.3125715255737305
2599,2.8735649585723877
2699,2.722090482711792
2799,2.81721830368042
2899,3.171762466430664
2999,3.420513868331909
3099,2.8840441703796387
3199,2.5886881351470947
3299,3.3584017753601074
3399,3.735593795776367
3499,3.6661882400512695
3599,3.665433406829834
3699,3.3727121353149414
3799,3.0656979084014893
3899,3.5074896812438965
3999,3.7733640670776367
4099,3.5729362964630127
4199,3.3403778076171875
4299,3.4817709922790527
4399,2.481006383895874
4499,3.3624701499938965
4599,3.3645386695861816
4699,3.2876877784729004
4799,3.8801333904266357
4899,3.190749168395996
4999,2.6989731788635254
5099,3.606776475906372
5199,2.9786226749420166
5299,3.2351348400115967
5399,2.9237518310546875
5499,2.596123695373535
5599,3.3154053688049316
5699,2.8574414253234863
5799,3.590104579925537
5899,3.344527006149292
5999,3.046372652053833
6099,3.5494906902313232
6199,2.5232021808624268
6299,3.9641671180725098
6399,3.8166120052337646
6499,2.8808815479278564
6599,3.3030011653900146
6699,3.5310921669006348
6799,3.3475732803344727
6899,2.9063632488250732
6999,2.4232873916625977
7099,3.133357048034668
7199,3.8342444896698
7299,2.7403616905212402
7399,3.4293835163116455
7499,2.928450107574463
7599,3.1520931720733643
7699,2.9702837467193604
7799,3.179739475250244
7899,3.5327842235565186
7999,3.633957624435425
8099,2.919281005859375
8199,3.0413730144500732
8299,2.8977959156036377
8399,3.083907127380371
8499,3.7462456226348877
8599,3.9763927459716797
8699,4.025102615356445
8799,3.5593316555023193
8899,3.142359733581543
8999,3.430781602859497
9099,3.2917370796203613
9199,3.9099912643432617
9299,3.0551486015319824
9399,2.7146923542022705
9499,2.509071111679077
9599,3.6807405948638916
9699,3.2960805892944336
9799,3.6525650024414062
9899,3.437927484512329
9999,2.6991467475891113
10099,3.4739999771118164
10199,2.5227396488189697
10299,3.378171443939209
10399,3.148475408554077
10499,3.634084463119507
10599,3.6979317665100098
10699,3.2876062393188477
10799,3.53059720993042
10899,2.9340829849243164
10999,2.818570852279663
11099,3.7668068408966064
11199,3.094642400741577
11299,3.9086432456970215
11399,3.0183346271514893
11499,3.3943121433258057
11599,3.7830452919006348
11699,2.8803725242614746
11799,3.334012508392334
11899,2.9414424896240234
11999,3.133441686630249
12099,4.294614315032959
12199,3.1975979804992676
12299,3.710278272628784
12399,2.9990041255950928
12499,2.460103750228882
12599,3.1561882495880127
12699,3.017517328262329
12799,3.1396231651306152
12899,2.733285903930664
12999,3.669769525527954
13099,2.5497443675994873
13199,3.2746410369873047
13299,3.2186498641967773
13399,3.086223840713501
13499,2.98710560798645
13599,3.68629789352417
13699,3.1701607704162598
13799,2.9221689701080322
13899,3.8521018028259277
13999,3.8194642066955566
14099,3.6964550018310547
14199,3.549360752105713
14299,3.0745737552642822
14399,3.352029800415039
14499,2.7935686111450195
14599,3.4001805782318115
14699,3.384340763092041
14799,3.7124147415161133
14899,2.9062206745147705
14999,3.056663751602173
15099,2.9557623863220215
15199,3.069127082824707
15299,3.412038803100586
15399,3.611964225769043
15499,3.2656705379486084
15599,2.517793893814087
15699,2.770071506500244
15799,3.5879549980163574
15899,3.094069004058838
15999,3.0669972896575928
16099,3.701489210128784
16199,2.9054770469665527
16299,3.403379201889038
16399,3.2447969913482666
16499,2.431610107421875
16599,3.6964545249938965
16699,3.279478073120117
16799,4.077329158782959
16899,3.3072447776794434
16999,2.9325132369995117
17099,3.326721429824829
17199,3.105523109436035
17299,3.5022215843200684
17399,3.26046085357666
17499,2.7968859672546387
17599,2.7616961002349854
17699,3.5037713050842285
17799,3.9755828380584717
17899,3.473428964614868
17999,2.8698644638061523
18099,3.4927403926849365
18199,3.4340527057647705
18299,3.981005907058716
18399,2.7583816051483154
18499,2.973828077316284
18599,2.784062147140503
18699,2.64776611328125
18799,2.972684383392334
18899,3.2521262168884277
18999,3.1130447387695312
19099,2.6782054901123047
19199,3.2800257205963135
19299,3.7562055587768555
19399,3.1748721599578857
19499,3.3000741004943848
19599,3.4030585289001465
19699,3.1919007301330566
19799,3.4528796672821045
19899,3.300950288772583
19999,3.175532817840576
20099,2.828920364379883
20199,3.1882174015045166
20299,2.8018457889556885
20399,3.052811622619629
20499,3.45350980758667
20599,3.0409085750579834
20699,3.119905710220337
20799,3.199636220932007
20899,2.6299502849578857
20999,3.002009868621826
21099,3.369532585144043
21199,3.355273962020874
21299,3.5549533367156982
21399,3.6270270347595215
21499,3.750070571899414
21599,3.6488611698150635
21699,2.4819846153259277
21799,3.4669225215911865
21899,2.8431098461151123
21999,4.086736679077148
22099,3.6245977878570557
22199,3.3165671825408936
22299,3.616727352142334
22399,3.3046703338623047
22499,3.651272773742676
22599,2.8762123584747314
22699,2.8938655853271484
22799,2.8630542755126953
22899,3.652071237564087
22999,3.5926434993743896
23099,3.900691270828247
23199,2.891115665435791
23299,3.2663164138793945
23399,4.201071739196777
23499,3.464820146560669
23599,3.516491413116455
23699,3.4645135402679443
23799,2.6082913875579834
23899,3.1890065670013428
23999,2.676523447036743
24099,2.8220434188842773
24199,2.922943115234375
24299,3.327296733856201
24399,3.6690473556518555
24499,3.3832623958587646
24599,3.3614611625671387
24699,3.4886274337768555
24799,3.3136887550354004
24899,3.3425328731536865
24999,3.649287223815918
25099,3.023714065551758
25199,3.4233522415161133
25299,3.469287633895874
25399,3.337246894836426
25499,3.2037270069122314
25599,2.7648537158966064
25699,2.8889145851135254
25799,3.216732978820801
25899,3.397367238998413
25999,3.3457648754119873
26099,3.8951809406280518
26199,2.762284278869629
26299,2.794790029525757
26399,3.4114761352539062
26499,3.1849260330200195
26599,3.709218740463257
26699,3.8281939029693604
26799,3.4479477405548096
26899,3.3129498958587646
26999,3.258826494216919
27099,3.105288505554199
27199,2.3376104831695557
27299,3.055736780166626
27399,3.2459306716918945
27499,2.9729530811309814
27599,3.124368667602539
27699,3.5214226245880127
27799,3.142634391784668
27899,3.6415441036224365
27999,3.1068429946899414
28099,2.7848095893859863
28199,2.9204039573669434
28299,3.2014243602752686
28399,3.970388174057007
28499,3.3509583473205566
28599,3.410038709640503
28699,2.7989919185638428
28799,3.628953218460083
28899,2.41552472114563
28999,2.924450635910034
29099,3.631960153579712
29199,3.0043246746063232
29299,3.5455710887908936
29399,2.733222723007202
29499,3.8939950466156006
29599,3.0189623832702637
29699,3.349048137664795
29799,3.0409860610961914
29899,3.814265489578247
29999,3.526735782623291
