x,y
0,3.702812910079956
99,0.8848868608474731
199,0.7318542003631592
299,0.7524417042732239
399,0.7322809100151062
499,0.6720636487007141
599,0.7632160782814026
699,0.7316398620605469
799,0.8097836375236511
899,0.5953773260116577
999,0.822471022605896
1099,0.8263882398605347
1199,0.6873993873596191
1299,0.5831108093261719
1399,0.7317522168159485
1499,0.719767153263092
1599,0.6479775905609131
1699,0.5983524322509766
1799,0.6820207834243774
1899,0.6610996723175049
1999,0.7860878109931946
2099,0.7065914273262024
2199,0.6574763655662537
2299,0.7968305349349976
2399,0.679436206817627
2499,0.6106904149055481
2599,0.7098212242126465
2699,0.5589926242828369
2799,0.6997809410095215
2899,0.6875672936439514
2999,0.6240915656089783
3099,0.5978400707244873
3199,0.6689140200614929
3299,0.64795982837677
3399,0.6864534616470337
3499,0.7469106912612915
3599,0.7862434983253479
3699,0.7284761071205139
3799,0.7233234643936157
3899,0.6682081818580627
3999,0.894013524055481
4099,0.5169050693511963
4199,0.8162493705749512
4299,0.6117150187492371
4399,0.6252994537353516
4499,0.6323906779289246
4599,0.7637680172920227
4699,0.6445692181587219
4799,0.6309789419174194
4899,0.5839861035346985
4999,0.5028347969055176
5099,0.8227405548095703
5199,0.8329684734344482
5299,0.7033819556236267
5399,0.6566513776779175
5499,0.6561400890350342
5599,0.7502841353416443
5699,0.6977731585502625
5799,0.6107586026191711
5899,0.7939196228981018
5999,0.7161564826965332
6099,0.6672695875167847
6199,0.6803020238876343
6299,0.7336475253105164
6399,0.5911518335342407
6499,0.7149491906166077
6599,0.63017338514328
6699,0.5965460538864136
6799,0.7766392230987549
6899,0.6671850681304932
6999,0.7119584083557129
7099,0.6712756156921387
7199,0.6312804818153381
7299,0.6112858653068542
7399,0.5691944360733032
7499,0.7831660509109497
7599,0.6253763437271118
7699,0.6360628008842468
7799,0.6605876088142395
7899,0.694407045841217
7999,0.6478874087333679
8099,0.7325786352157593
8199,0.6894463896751404
8299,0.6422252655029297
8399,0.8628531694412231
8499,0.7330023050308228
8599,0.6575755476951599
8699,0.6003447771072388
8799,0.7562476992607117
8899,0.773338794708252
8999,0.574058473110199
9099,0.6046013832092285
9199,0.8905972838401794
9299,0.6744938492774963
9399,0.6839352250099182
9499,0.641819179058075
9599,0.7634785175323486
9699,0.742184579372406
9799,0.6205794215202332
9899,0.6559444665908813
9999,0.6474101543426514
10099,0.5794632434844971
10199,0.44780951738357544
10299,0.6878331899642944
10399,0.6930240392684937
10499,0.7141273021697998
10599,0.8542870283126831
10699,0.8115416169166565
10799,0.762505292892456
10899,0.47730791568756104
10999,0.6790983080863953
11099,0.6885524988174438
11199,0.792856752872467
11299,0.8108677864074707
11399,0.6798965930938721
11499,0.8798705339431763
11599,0.7129712104797363
11699,0.7810702323913574
11799,0.775123119354248
11899,0.660714328289032
11999,0.523135244846344
12099,0.7565389275550842
12199,0.7431765198707581
12299,0.6257153153419495
12399,0.6770292520523071
12499,0.6773672699928284
12599,0.5108177661895752
12699,0.7123641967773438
12799,0.5063034296035767
12899,0.5582729578018188
12999,0.526172935962677
13099,0.6384155750274658
13199,0.6111806631088257
13299,0.5769132375717163
13399,0.6282405257225037
13499,0.5268492698669434
13599,0.46753716468811035
13699,0.6148909330368042
13799,0.5630692839622498
13899,0.6166250705718994
13999,0.6801679730415344
14099,0.6057884097099304
14199,0.6720376014709473
14299,0.6031466722488403
14399,0.557594358921051
14499,0.6636551022529602
14599,0.6804485321044922
14699,0.38403093814849854
14799,0.5976123809814453
14899,0.7451522946357727
14999,0.7081336379051208
15099,0.6089226603507996
15199,0.6776385307312012
15299,0.5981308221817017
15399,0.5549258589744568
15499,0.6178989410400391
15599,0.6942490339279175
15699,0.6226990222930908
15799,0.5832195281982422
15899,0.5681934952735901
15999,0.6528608202934265
16099,0.6738603711128235
16199,0.6152071356773376
16299,0.5388656854629517
16399,0.6936184167861938
16499,0.5528513193130493
16599,0.7920629978179932
16699,0.4875474274158478
16799,0.5902512669563293
16899,0.6186202168464661
16999,0.7428719401359558
17099,0.6423710584640503
17199,0.5741385221481323
17299,0.6058737635612488
17399,0.5965819358825684
17499,0.43159762024879456
17599,0.5277469158172607
17699,0.6627662181854248
17799,0.6174325346946716
17899,0.5316585302352905
17999,0.588224470615387
18099,0.5642545223236084
18199,0.5590390563011169
18299,0.6584323048591614
18399,0.7303624749183655
18499,0.5485661029815674
18599,0.5875688791275024
18699,0.5840754508972168
18799,0.6101781129837036
18899,0.7853578925132751
18999,0.6389906406402588
19099,0.6861412525177002
19199,0.5518340468406677
19299,0.6734859347343445
19399,0.6549330353736877
19499,0.5759182572364807
19599,0.5977110862731934
19699,0.6052120923995972
19799,0.6440860629081726
19899,0.6331365704536438
19999,0.6403773427009583
20099,0.48171156644821167
20199,0.6423858404159546
20299,0.5719215273857117
20399,0.7335670590400696
20499,0.7312223315238953
20599,0.5934695601463318
20699,0.5334638953208923
20799,0.7138094305992126
20899,0.5419032573699951
20999,0.44650954008102417
21099,0.7473441362380981
21199,0.7786917090415955
21299,0.5362979173660278
21399,0.5381625294685364
21499,0.6278109550476074
21599,0.7658596038818359
21699,0.6105377078056335
21799,0.5623354315757751
21899,0.6838533282279968
21999,0.5830806493759155
22099,0.6520431041717529
22199,0.6986255049705505
22299,0.607184648513794
22399,0.7517790794372559
22499,0.5963237285614014
22599,0.5184360146522522
22699,0.537274181842804
22799,0.42854857444763184
22899,0.6025447845458984
22999,0.6304636597633362
23099,0.5536717772483826
23199,0.6175898909568787
23299,0.5476287603378296
23399,0.6949517726898193
23499,0.53013014793396
23599,0.5349408984184265
23699,0.3489117920398712
23799,0.44209912419319153
23899,0.4201498329639435
23999,0.518101692199707
